article_id	num_refs	ref_id	ref_text
acm721218	12	id7751	B. Becker, R. Kohavi, and D. Sommerfield "Visualizing the Simple Bayesian Classifier", to appear in Issues in the Integration of Data Mining and Visualization, Springer-Verlag, 1998.
acm721218	12	id7767	D. Spiegelhalter and R Knill-Jones, "Statistical and Knowledge-based Approaches to Clinical Decision Support Systems, with an Application in Gastroenterology", Journal of the Royal Statistical Society A 147, pages 35-37, 1984.
acm721218	12	acm189245	J. Wnek and R. Michalski, "Hypothesis-driven constructive induction in AQ17-HCI: A method and experiments", Machine Learning 14(2), pages 139-168, 1994.
acm721218	12	id7788	R. Becker, W. Cleveland, and M. Shyu, "The Visual Design of Trellis Display", Journal of Computational and Statistical Graphics, 1995, vol 5, pages 123-155, 1996.
acm721218	12	acm523237	Shneiderman, B., "Designing the User Interface Strategies for Effective Human-Computer Interaction", 3rd edition, Addison-Wesley, 1998.
acm721218	12	id7789	R. Kohavi and M. Sahami, "Error-Based and Entropy-Based Discretization of Continuous Features", Proceedings of the Second International Conference on Knowledge Discovery and Data Mining, pages 114-119, 1996.
acm721218	12	id7790	R. Kohavi and D. Sommerfield, "Targeting Business Users with Decision Table Classifiers", to appear in the Proceedings of Knowledge Discovery and Data Mining, 1998.
acm721218	12	acm528969	J. Wemecke. The Inventor Mentor. Addison-Wesley, 1994. 
acm760271	8	acm245014	Beaudoin, L. , Parent, M-A, Vroomen, L. (1996) "Cheops a compact explorer for complex hierarchies", Symposium on Volume Visualization - Proc. of the conference on Visualization '96, 87-92 + color p. 471, ACM, New York.
acm760271	8	id6530	Brath, R. (1997). "Concept Demonstration Metrics for Effective Information Visualization". Proceedings IEEE Symposium on Information Visualization, Phoenix, AZ, IEEE Computer Society.
acm760271	8	acm857632	S.K. Card and J.D. Mackinlay, "The Structure of the Information Visualization Design Space," Proc. IEEE Symposium on Information Visualization (InfoVis 97), IEEE Computer Society Press, Los Alamitos, Calif., 1997, pp. 92-99.
acm760271	8	acm108874	Stuart K. Card , George G. Robertson , Jock D. Mackinlay, The information visualizer, an information workspace, Proceedings of the SIGCHI conference on Human factors in computing systems: Reaching through technology, p.181-186, April 27-May 02, 1991, New Orleans, Louisiana, United States 
acm760271	8	acm857597	Jeromy Carriere and Rick Kazman. "Interacting with huge hierarchies Beyond cone trees". In Proceedings of the IEEE Symposium on Information Visualization, pages 74-81, oct 1995.
acm760271	8	acm949654	Brian Johnson , Ben Shneiderman, Tree-Maps: a space-filling approach to the visualization of hierarchical information structures, Proceedings of the 2nd conference on Visualization '91, October 22-25, 1991, San Diego, California 
acm760271	8	acm223947	Sougata Mukherjea , James D. Foley , Scott Hudson, Visualizing complex hypermedia networks through multiple hierarchical views, Proceedings of the SIGCHI conference on Human factors in computing systems, p.331-337, May 07-11, 1995, Denver, Colorado, United States 
acm760271	8	acm108883	George G. Robertson , Jock D. Mackinlay , Stuart K. Card, Cone Trees: animated 3D visualizations of hierarchical information, Proceedings of the SIGCHI conference on Human factors in computing systems: Reaching through technology, p.189-194, April 27-May 02, 1991, New Orleans, Louisiana, United States 
acm857576	27	acm143054	Christopher Ahlberg , Christopher Williamson , Ben Shneiderman, Dynamic queries for information exploration: an implementation and evaluation, Proceedings of the SIGCHI conference on Human factors in computing systems, p.619-626, May 03-07, 1992, Monterey, California, United States 
acm857576	27	acm191775	C. Ahlberg and B. Shneiderman. Visual Information Seeking: Tight Coupling of Dynamic Query Filters with Starfield Displays. In The Proc. Human Factors in Computing Systems Conf, pages 313-319, 1994.
acm857576	27	acm191790	Christopher Ahlberg , Ben Shneiderman, The alphaslider: a compact and rapid selector, Proceedings of the SIGCHI conference on Human factors in computing systems: celebrating interdependence, p.365-371, April 24-28, 1994, Boston, Massachusetts, United States 
acm857576	27	id2829	Ahlberg, C., Truvé, S. (1995), "Tight Coupling: Guiding User Actions in a Direct Manipulation Based Information Retrieval System", Proceedings of EHCI'95: Engineering for Human-Computer Interaction, C. Unger, ed., IFIP Transactions series, Chapman &amp; Hall.
acm857576	27	acm223381	Christopher Ahlberg , Erik Wistrand, IVEE: an environment for automatic creation of dynamic queries applications, Conference companion on Human factors in computing systems, p.15-16, May 07-11, 1995, Denver, Colorado, United States 
acm857576	27	id2830	Allwood, J., Ahlberg, C. (1995), "Visualizing Spoken Interaction", Proceedings of the 15th Scandinavian Conference of Linguistics, Oslo University.
acm857576	27	acm108874	Stuart K. Card , George G. Robertson , Jock D. Mackinlay, The information visualizer, an information workspace, Proceedings of the SIGCHI conference on Human factors in computing systems: Reaching through technology, p.181-186, April 27-May 02, 1991, New Orleans, Louisiana, United States 
acm857576	27	acm378497	Chen, M., Mountford, J., Sellen, A. (1988), "A Study in Interactive 3-D Rotation Using 2-D Control Devices", Proceedings ACM SIGGRAPH'88, pages 121-129.
acm857576	27	acm4084	Cleveland, W.S. The Elements of Graphing Data, Monterey, California: Wadsworth, Inc., 1991.
acm857576	27	acm529269	William S. Cleveland, Visualizing Data, Hobart Press, 1993 
acm857576	27	acm192472	Stephen G. Eick, Data visualization sliders, Proceedings of the 7th annual ACM symposium on User interface software and technology, p.119-120, November 02-04, 1994, Marina del Rey, California, United States 
acm857576	27	acm188563	Matthias Hemmje , Clemens Kunkel , Alexander Willett, LyberWorld-a visualization user interface supporting fulltext retrieval, Proceedings of the 17th annual international ACM SIGIR conference on Research and development in information retrieval, p.249-259, July 03-06, 1994, Dublin, Ireland 
acm857576	27	id2882	Jog, N and Shneiderman, B. (1994), "Interactive Smooth Zooming of an Information Visualization". Technical report CAR-TR-714, CS-TR-3286, ISR-TR-94-94, University of Maryland.
acm857576	27	acm949654	Brian Johnson , Ben Shneiderman, Tree-Maps: a space-filling approach to the visualization of hierarchical information structures, Proceedings of the 2nd conference on Visualization '91, October 22-25, 1991, San Diego, California 
acm857576	27	acm45557	Hyoung-Joo Kim , Henry F. Korth , Avi Silberschatz, PICASSO: a graphical query language, Software-Practice &amp; Experience, v.18 n.3, p.169-203, March, 1988 
acm857576	27	acm108844.108870	Mackinlay, J. D., Robertson, G. G., and Card, S. K., "The Perspective Wall Detail and context smoothly integrated", Proceedings of CHI '91, 1991.
acm857576	27	acm73662	G. Robertson , S. K. Card , J. D. Mackinlay, The cognitive coprocessor architecture for interactive user interfaces, Proceedings of the 2nd annual ACM SIGGRAPH symposium on User interface software and technology, p.10-18, November 13-15, 1989, Williamsburg, Virginia, United States 
acm857576	27	acm108883	George G. Robertson , Jock D. Mackinlay , Stuart K. Card, Cone Trees: animated 3D visualizations of hierarchical information, Proceedings of the SIGCHI conference on Human factors in computing systems: Reaching through technology, p.189-194, April 27-May 02, 1991, New Orleans, Louisiana, United States 
acm857576	27	acm153577	George G. Robertson , Stuart K. Card , Jack D. Mackinlay, Information visualization using 3D interactive animation, Communications of the ACM, v.36 n.4, p.57-71, April 1993 
acm857576	27	acm625405	Ben Shneiderman, Dynamic Queries for Visual Information Seeking, IEEE Software, v.11 n.6, p.70-77, November 1994 
acm857576	27	acm97264	Stuart Smith , R. Daniel Bergeron , Georges G. Grinstein, Stereophonic and surface sound generation for exploratory data analysis, Proceedings of the SIGCHI conference on Human factors in computing systems: Empowering people, p.125-132, April 01-05, 1990, Seattle, Washington, United States 
acm857576	27	acm170095	Anselm Spoerri, InfoCrystal: a visual tool for information retrieval andamp; management, Proceedings of the second international conference on Information and knowledge management, p.11-20, November 01-05, 1993, Washington, D.C., United States 
acm857576	27	id2944	Swayne, D. F., Cook, D., Buja, A. (1992), "User's Manual for XGobi, a Dynamic Graphics Program for Data Analysis", Bellcore Technical Memorandum.
acm857576	27	id2961	Thomée, S., Allwood, C-M. (1995), "Usability and database search at employment agencies", forthcoming SSKKII Technical Report, Göteborg University, Sweden.
acm857576	27	acm33404	Edward R. Tufte, The visual display of quantitative information, Graphics Press, Cheshire, CT, 1986 
acm857576	27	acm2982	Michael David Williams, What makes RABBIT run?, International Journal of Man-Machine Studies, v.21 n.4, p.333-352, Oct. 1984 
acm857576	27	acm133216	Christopher Williamson , Ben Shneiderman, The dynamic HomeFinder: evaluating dynamic queries in a real-estate information exploration system, Proceedings of the 15th annual international ACM SIGIR conference on Research and development in information retrieval, p.338-346, June 21-24, 1992, Copenhagen, Denmark 
acm857577	16	acm143054	Christopher Ahlberg , Christopher Williamson , Ben Shneiderman, Dynamic queries for information exploration: an implementation and evaluation, Proceedings of the SIGCHI conference on Human factors in computing systems, p.619-626, May 03-07, 1992, Monterey, California, United States 
acm857577	16	acm614292	Becker R. A., Eick S. G., Wills G. J. "Visualizing Network Data", IEEE Transactions on Visualizations and Graphics, Vol. 1, No. 1, 1995, pp. 16-28.
acm857577	16	acm192435	Benjamin B. Bederson , James D. Hollan, Pad++: a zooming graphical interface for exploring alternate interface physics, Proceedings of the 7th annual ACM symposium on User interface software and technology, p.17-26, November 02-04, 1994, Marina del Rey, California, United States 
acm857577	16	acm22342	G. W. Furnas, Generalized fisheye views, Proceedings of the SIGCHI conference on Human factors in computing systems, p.16-23, April 13-17, 1986, Boston, Massachusetts, United States 
acm857577	16	id2789	J. Goldstein et al., "A Framework for Knowledge-Based Interactive Data Exploration," J. of Visual Languages and Computing, Vol. 5, No. 4, pp. 339-364.
acm857577	16	acm192451	Kenneth P. Herndon , Tom Meyer, 3D widgets for exploratory scientific visualization, Proceedings of the 7th annual ACM symposium on User interface software and technology, p.69-70, November 02-04, 1994, Marina del Rey, California, United States 
acm857577	16	acm92489	J. G. Hollands , T. T. Carey , M. L. Matthews , C. A. McCann, Presenting a graphical network: a comparison of performance using fisheye and scrolling views, Proceedings of the third international conference on human-computer interaction on Designing and using human-computer interfaces and knowledge based systems (2nd ed.), p.313-320, September 1989, Boston, Massachusetts, United States
acm857577	16	acm223956	John Lamping , Ramana Rao , Peter Pirolli, A focus+context technique based on hyperbolic geometry for visualizing large hierarchies, Proceedings of the SIGCHI conference on Human factors in computing systems, p.401-408, May 07-11, 1995, Denver, Colorado, United States 
acm857577	16	acm180173	Y. Leung and M. Apperley. A review and taxonomy of distortion-oriented presentation techniques. ACM Transactions on Computer-Human Interaction, 1(2):126Â–160, 1994.
acm857577	16	acm192434	Lieberman, Henry. "Powers of ten thousand: navigating in large information spaces." ACM Symposium on User Interface Software Technology, Marina del Rey, CA, Nov. 1994.
acm857577	16	acm108883	George G. Robertson , Jock D. Mackinlay , Stuart K. Card, Cone Trees: animated 3D visualizations of hierarchical information, Proceedings of the SIGCHI conference on Human factors in computing systems: Reaching through technology, p.189-194, April 27-May 02, 1991, New Orleans, Louisiana, United States 
acm857577	16	acm300818	G. Robertson and J. D. Mackinlay. The document lens. In Proceedings of the ACM Symposium on User Interface Software and Technology, pages 101Â–108, 1993.
acm857577	16	acm97975	John Alan McDonald , Werner Stuetzle , Andreas Buja, Painting multiple views of complex objects, ACM SIGPLAN Notices, v.25 n.10, p.245-257, Oct. 1990 
acm857577	16	acm168650	M. Sarkar et al., "Stretching the Rubber Sheet: A Metaphor for Viewing Large Layouts on Small Screens," UIST: Proc. ACM Symp. on User Interface Software and Tech., ACM Press, New York, 1993, pp. 81-91.
acm857577	16	acm192449	Marc P. Stevens , Robert C. Zeleznik , John F. Hughes, An architecture for an extensible 3D interface toolkit, Proceedings of the 7th annual ACM symposium on User interface software and technology, p.59-67, November 02-04, 1994, Marina del Rey, California, United States 
acm857577	16	acm191774	Maureen C. Stone , Ken Fishkin , Eric A. Bier, The movable filter as a user interface tool, Proceedings of the SIGCHI conference on Human factors in computing systems: celebrating interdependence, p.306-312, April 24-28, 1994, Boston, Massachusetts, United States 
acm857578	13	id2818	Marc Andreessen. "NCSA Mosaic Technical Summary", 1993.
acm857578	13	id2819	Ian G. Angus and Henry A. Sowizral. "Embedding the 2D Interaction Metaphor in a Real 3D Virtual Environment". In SPIE, Feb 1995.
acm857578	13	id2820	Henry A. Sowizral. "Interacting with virtual environments using augmented virtual tools". In SPIE, 1993.
acm857578	13	id2821	Mark A. Linton et al., Sept 1991. "Interviews Reference Manual".
acm857578	13	acm97935	Paul R. Calder and Mark A. Linton. "Glyphs: Flyweight Objets for User Interfaces". In UIST, 1990.
acm857578	13	id2823	"HotJava Home Page", 1995. http://java.sun.com/.
acm857578	13	id2824	"WebOOGL", 1995. http://www.geom.umn.edu/docs/weboogl/weboogl.html.
acm857578	13	acm223938	Richard Stoakley , Matthew J. Conway , Randy Pausch, Virtual reality on a WIM: interactive worlds in miniature, Proceedings of the SIGCHI conference on Human factors in computing systems, p.265-272, May 07-11, 1995, Denver, Colorado, United States 
acm857578	13	id2826	"Open Virtual Reality Testbed Home Page", 1995. http://nemo.ncsl.nist.gov/sressler/OVRThome.html.
acm857578	13	id2827	P. Dykstra. "X11 in Virtual Environments". In IEEE Symp. on Research Frontiers in Virtual Reality, 1993.
acm857578	13	id2828	Richard H. Jacoby and Stephen R. Ellis. "Using Virtual Menus in a Virtual Environment". In SPIE, volume 1668, 1992.
acm857578	13	acm168657	S Feiner et al. "Windows on the World: 2D Windows for 3D Augmented Reality". In UIST, 1993.
